ARAMARK,Restaurant,Risk 1 (High),60660,7/24/2014,Canvass,41.99723585,-87.65688616,"(41.99723585251427, -87.65688615978414)",Pass
OUTPUT LOUNGE & SPORTS BAR INC,Restaurant,Risk 1 (High),60622,5/22/2014,Canvass,41.8910139,-87.6719848,"(41.891013896751915, -87.67198480289699)",Pass w/ Conditions
MARIANO'S #8520,Grocery Store,Risk 1 (High),60608,4/25/2014,License Re-Inspection,41.83646835,-87.6655669,"(41.836468347729024, -87.66556690213167)",Pass
MARIANO'S #8520,Grocery Store,Risk 1 (High),60608,4/25/2014,License Re-Inspection,41.83646835,-87.6655669,"(41.836468347729024, -87.66556690213167)",Pass
CAFE IBERICO,Restaurant,Risk 1 (High),60610,7/9/2014,Complaint,41.89581509,-87.63254774,"(41.895815086968895, -87.63254774192721)",Pass w/ Conditions
ST. FLORIAN SCHOOL,School,Risk 1 (High),60633,6/5/2014,Canvass Re-Inspection,41.65695932,-87.54728349,"(41.65695932144372, -87.54728348555224)",Pass
"FRANK'S CHICAGO SHRIMP HOUSE, INC.",Restaurant,Risk 1 (High),60641,5/6/2014,Canvass,41.95344289,-87.75439576,"(41.95344289157839, -87.75439576492936)",Pass
ALL STARS ON WELLS,Restaurant,Risk 1 (High),60606,8/1/2014,Canvass,41.8867073,-87.63415039,"(41.886707304096035, -87.63415039321221)",Out of Business
PANDA EXPRESS #389,Restaurant,Risk 1 (High),60601,7/24/2014,Canvass,41.88458627,-87.63101045,"(41.88458626715456, -87.63101044588599)",Pass w/ Conditions
VEE-VEE'S AFRICAN RESTAURANT,Restaurant,Risk 1 (High),60660,7/30/2014,Short Form Complaint,41.99551564,-87.66058139,"(41.99551563607673, -87.66058139230817)",Pass
JELLYBEAN LEARNING CENTER IV,Daycare Above and Under 2 Years,Risk 1 (High),60637,6/10/2014,License,41.78402882,-87.61378006,"(41.78402882158826, -87.61378005735907)",Pass
SOUTH LOOP PANTRY,Grocery Store,Risk 2 (Medium),60616,8/11/2014,Canvass,41.85843777,-87.62409341,"(41.858437772179165, -87.6240934145977)",Pass
JAMES WELDON JOHNSON SCHOOL,School,Risk 1 (High),60623,5/14/2014,Canvass Re-Inspection,41.86183983,-87.7031756,"(41.861839825906635, -87.70317559620635)",Pass
"NADIA FISH & CHICKEN, INC",Restaurant,Risk 2 (Medium),60649,7/18/2014,Complaint Re-Inspection,41.76005986,-87.55848986,"(41.760059860189635, -87.55848986206058)",Pass
BOMBON CAKE GALLERY AND DESIGN,Restaurant,Risk 2 (Medium),60623,7/3/2014,License,41.8444306,-87.71919209,"(41.844430599129666, -87.71919208620412)",Fail
LITTLE CAESAR PIZZA #1643,Restaurant,Risk 2 (Medium),60634,8/5/2014,Canvass,41.95328649,-87.76737907,"(41.95328648540001, -87.76737907014223)",Pass
Holmes,School,Risk 1 (High),60621,5/9/2014,Canvass,41.79376044,-87.64977785,"(41.793760443682956, -87.64977785113672)",Pass
TRE KRONOR RESTAURANT,Restaurant,Risk 1 (High),60625,6/3/2014,Canvass,41.97583113,-87.71106023,"(41.97583112819268, -87.71106022614639)",Pass
URBAN BBQ COMPANY,Restaurant,Risk 1 (High),60657,5/22/2014,Canvass,41.94704993,-87.64693052,"(41.94704993176384, -87.64693051797316)",Pass
DOMINO'S PIZZA,Restaurant,Risk 1 (High),60607,6/19/2014,Complaint,41.86627727,-87.63936045,"(41.86627726994009, -87.63936045226205)",Fail
HAROLDS CHICKEN #2,Restaurant,Risk 2 (Medium),60637,5/15/2014,Complaint Re-Inspection,41.7779982,-87.60573012,"(41.77799819601639, -87.60573012143782)",Pass
FIRST DRAFT,Restaurant,Risk 1 (High),60605,5/7/2014,License Re-Inspection,41.87360829,-87.63050029,"(41.873608285143355, -87.63050028599581)",Pass
GIORDANO'S OF LINCOLN SQUARE,Restaurant,Risk 1 (High),60618,5/20/2014,Canvass,41.96156203,-87.6794522,"(41.961562033463856, -87.67945219695042)",Pass
BONSOIREE,Restaurant,Risk 1 (High),60647,5/22/2014,Canvass,41.91761294,-87.69591487,"(41.91761294464501, -87.69591486630621)",No Entry
RANGOLI,Restaurant,Risk 1 (High),60647,5/22/2014,Canvass,41.9101999,-87.68812523,"(41.91019989714011, -87.6881252314694)",No Entry
MARIANO'S #8520,Grocery Store,Risk 1 (High),60608,4/25/2014,License Re-Inspection,41.83646835,-87.6655669,"(41.836468347729024, -87.66556690213167)",Pass
TASTE OF LEBANON,Restaurant,Risk 1 (High),60640,6/6/2014,Canvass,41.97607508,-87.66874319,"(41.976075078693334, -87.66874318839469)",Pass
DOLLAR GENERAL,Grocery Store,Risk 3 (Low),60620,6/25/2014,License Re-Inspection,41.74494735,-87.65344404,"(41.74494734576145, -87.65344404443873)",Pass
THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),60611,7/28/2014,Canvass Re-Inspection,41.89325356,-87.62259429,"(41.893253564575346, -87.6225942872089)",Pass
ILLINOIS BAR & GRILL,Restaurant,Risk 1 (High),60638,6/5/2014,Canvass,41.78932932,-87.74164564,"(41.789329323265385, -87.74164564419637)",Pass
WEST INDIES INTERNATIONAL,Restaurant,Risk 1 (High),60619,8/8/2014,Canvass,41.75119526,-87.60365276,"(41.75119526145043, -87.60365276290436)",Pass
STICKY RICE,Restaurant,Risk 1 (High),60618,5/23/2014,Canvass Re-Inspection,41.95463111,-87.68863081,"(41.95463110719266, -87.68863080861864)",Pass
BURGER KING #1232,Restaurant,Risk 2 (Medium),60613,4/18/2014,Canvass,41.95425825,-87.66321604,"(41.9542582535468, -87.66321604105562)",Fail
OSTERIA LANGHE,Restaurant,Risk 1 (High),60647,8/11/2014,Canvass,41.91758959,-87.6982529,"(41.917589593585454, -87.69825289828418)",Pass
WEST SIDE GRILL & GROCERY,Restaurant,Risk 2 (Medium),60651,5/15/2014,License Re-Inspection,41.89878824,-87.74604038,"(41.89878824025211, -87.74604037814593)",Pass
BURNHAM PARK YACHT CLUB,Restaurant,Risk 1 (High),60605,6/27/2014,Canvass,41.86230608,-87.60952225,"(41.862306077461064, -87.60952224708733)",Fail
MR BROWN'S LOUNGE,Restaurant,Risk 1 (High),60622,9/12/2014,Complaint,41.89567339,-87.68451554,"(41.8956733853015, -87.68451553845719)",No Entry
NEW PINE VALLEY RESTAURANT,Restaurant,Risk 1 (High),60623,8/8/2014,Complaint Re-Inspection,41.85877516,-87.72509959,"(41.85877515797999, -87.72509958510945)",Pass
RUSSIAN TEA TIME,Restaurant,Risk 1 (High),60603,8/19/2014,Canvass Re-Inspection,41.87943624,-87.62485436,"(41.879436242790305, -87.62485435905238)",Pass
POSOLERIA DONA ESTHER,Restaurant,Risk 1 (High),60629,5/8/2014,Canvass,41.78613073,-87.70386322,"(41.786130727, -87.70386322007782)",Out of Business
EL GALLO MEXICAN FOOD INC.,Restaurant,Risk 1 (High),60655,7/30/2014,License,41.69163955,-87.68537627,"(41.69163955333362, -87.68537627430032)",Pass
FRUTERIA SAN JOSE,Grocery Store,Risk 2 (Medium),60622,8/22/2014,Canvass,41.89611147,-87.6716108,"(41.89611146677145, -87.67161079690179)",Pass
CICS WEST BELDEN CAMPUS,School,Risk 1 (High),60639,4/21/2014,Canvass Re-Inspection,41.92167549,-87.77671136,"(41.921675488910864, -87.7767113569357)",Fail
LET THEM EAT CAKE 2,Restaurant,Risk 2 (Medium),60638,6/5/2014,Canvass,41.78932932,-87.74164564,"(41.789329323265385, -87.74164564419637)",Pass
BOMBON CAKE GALLERY AND DESIGN,Restaurant,Risk 1 (High),60607,7/2/2014,License,41.88031878,-87.66691311,"(41.88031877928038, -87.66691310579589)",Fail
BURGER KING #10366,Restaurant,Risk 2 (Medium),60632,4/22/2014,Complaint,41.81884058,-87.72411293,"(41.8188405804105, -87.72411292982041)",Pass
KC'S ACADEMY OF EARLY CHILDHOOD,Daycare Combo 1586,Risk 1 (High),60657,5/1/2014,License,41.93842674,-87.65420203,"(41.93842674063546, -87.65420203147254)",Fail
OWEN  &  ENGINE,Restaurant,Risk 1 (High),60647,8/15/2014,Canvass,41.9304398,-87.68799105,"(41.930439804510335, -87.68799105379475)",No Entry
TWISTED SPOKE,Restaurant,Risk 1 (High),60622,6/30/2014,Canvass,41.89103918,-87.65887052,"(41.89103918038821, -87.65887051919977)",Fail
YOGURT'S LA MICHOACANA CORP,Restaurant,Risk 2 (Medium),60625,7/17/2014,License,41.96827298,-87.71511749,"(41.96827298295169, -87.71511748697928)",Pass
FURAMA RESTAURANT INC,Restaurant,Risk 1 (High),60640,5/27/2014,Complaint,41.97261318,-87.65991335,"(41.97261317872583, -87.65991334912181)",Fail
NEVERIA NANDOS INC.,Restaurant,Risk 1 (High),60632,6/27/2014,Canvass,41.79908206,-87.70386302,"(41.79908205644847, -87.70386302302413)",Pass w/ Conditions
SUPERMERCADO RIVERA INC.,Grocery Store,Risk 1 (High),60632,5/8/2014,Canvass,41.80058538,-87.73208608,"(41.80058537744086, -87.73208608412753)",Pass
D AND M CAFE,Restaurant,Risk 1 (High),60619,7/28/2014,Canvass,41.74463072,-87.6049052,"(41.744630715329514, -87.60490519818548)",No Entry
DONA MARIS,Grocery Store,Risk 1 (High),60647,8/15/2014,Canvass,41.92443456,-87.72173922,"(41.924434563962016, -87.72173921765217)",Pass
HERBALIFE,Grocery Store,Risk 2 (Medium),60639,6/9/2014,License,41.93146138,-87.76022086,"(41.93146137537257, -87.76022085503872)",Fail
THE ORIGINAL MAMA MIAS,Restaurant,Risk 1 (High),60656,5/8/2014,License,41.96415807,-87.83683755,"(41.96415807203445, -87.83683754944124)",Pass
DOLLAR TREE #5685,Grocery Store,Risk 3 (Low),60628,6/16/2014,License,41.69764677,-87.59591371,"(41.69764677314995, -87.5959137055594)",Fail
SIDEKICKS,Restaurant,Risk 2 (Medium),60641,7/31/2014,Canvass,41.96092773,-87.73933586,"(41.96092772787229, -87.73933586085796)",No Entry
ROTI MEDITERRANEAN GRILL,Restaurant,Risk 1 (High),60602,6/11/2014,Complaint Re-Inspection,41.88280623,-87.6292815,"(41.88280622661767, -87.62928149568309)",Pass
JONA,Restaurant,Risk 1 (High),60612,6/3/2014,License,41.87431581,-87.68638937,"(41.874315813612796, -87.68638937160839)",Pass
SOUTH LOOP CLUB INC,Restaurant,Risk 1 (High),60605,5/15/2014,Complaint,41.87305558,-87.62741781,"(41.87305557644521, -87.62741781254495)",Pass w/ Conditions
New Polonia Club Inc.,Restaurant,Risk 1 (High),60634,6/9/2014,Canvass,41.93830438,-87.77876303,"(41.93830438210933, -87.7787630255598)",Pass
LA VILLA,Restaurant,Risk 1 (High),60641,7/3/2014,Canvass,41.94738146,-87.72757688,"(41.94738145671126, -87.72757688336624)",Pass
Poncitlan Jalisco No. 2,Restaurant,Risk 1 (High),60639,4/25/2014,Canvass Re-Inspection,41.91705432,-87.72670904,"(41.91705432233081, -87.72670903600198)",Pass
MARKET CREATIONS,Restaurant,Risk 1 (High),60606,5/19/2014,Canvass Re-Inspection,41.87856015,-87.63652387,"(41.87856015362371, -87.63652387205532)",Pass
HANA RESTAURANT,Restaurant,Risk 1 (High),60626,5/19/2014,Canvass Re-Inspection,42.00568707,-87.66080018,"(42.00568707320046, -87.66080017921671)",Fail
HONG KONG BUFFET CORPORATION,Restaurant,Risk 1 (High),60659,6/19/2014,Complaint Re-Inspection,41.9954406,-87.71291738,"(41.995440602185084, -87.71291737890452)",Pass
"MR ZEES, INC",Restaurant,Risk 1 (High),60634,7/10/2014,Canvass,41.952792,-87.78670112,"(41.952792000245715, -87.78670111988033)",Pass
J & J FISH,Restaurant,Risk 2 (Medium),60651,7/2/2014,Complaint Re-Inspection,41.89561531,-87.70670533,"(41.89561531354531, -87.70670532510552)",Pass
KRAZY ROOSTER INC.,Restaurant,Risk 2 (Medium),60644,6/18/2014,Canvass,41.88030583,-87.75171718,"(41.88030582835862, -87.75171718045803)",Out of Business
THE PROMONTORY,Restaurant,Risk 1 (High),60615,6/5/2014,License,41.79931759,-87.58713414,"(41.799317592141975, -87.58713414206618)",Fail
ZUZU WRAPS INC,Restaurant,Risk 1 (High),60625,5/22/2014,Canvass,41.96856056,-87.70853637,"(41.9685605606405, -87.70853637445603)",Pass w/ Conditions
PIZZA HUT,Restaurant,Risk 2 (Medium),60620,8/19/2014,Canvass,41.75082438,-87.62654379,"(41.75082437907816, -87.62654379362712)",Fail
Fenger Acad. (H/S)(Board of Education),School,Risk 1 (High),60628,5/22/2014,Complaint,41.68993885,-87.63760833,"(41.689938848094386, -87.63760833241687)",Fail
THE ANTHEM,Restaurant,Risk 1 (High),60622,5/12/2014,Canvass,41.90317815,-87.67104319,"(41.903178147501755, -87.67104318924731)",Pass
TOM AND JERRY FAST FOOD,Restaurant,Risk 1 (High),60634,7/3/2014,Canvass,41.96010806,-87.78674163,"(41.960108059177585, -87.78674162992827)",Pass
SUBWAY SANDWICHES #22222,Restaurant,Risk 1 (High),60613,4/22/2014,Short Form Complaint,41.96152382,-87.66603986,"(41.961523824746486, -87.66603985555811)",Pass
I LOVE SUSHI,Restaurant,Risk 1 (High),60601,8/26/2014,Canvass,41.88656737,-87.62438467,"(41.886567370886944, -87.62438467059714)",Pass
DEBONAIR SOCIAL CLUB,Liquor,Risk 1 (High),60622,6/9/2014,Canvass,41.91021618,-87.67698445,"(41.91021618406442, -87.67698445293294)",Pass
THE STORE FRONT,Restaurant,Risk 1 (High),60622,9/11/2014,Canvass,41.91038974,-87.67665877,"(41.910389744984386, -87.6766587723612)",Pass
DOLLAR TREE#5617,,,60608,8/28/2014,License,41.83223358,-87.67487116,"(41.83223357562379, -87.67487116463238)",No Entry
BRANDY'S,Restaurant,Risk 1 (High),60646,7/30/2014,Complaint,41.98657862,-87.77752035,"(41.98657861897516, -87.77752035199383)",Pass
BURGER KING #7674,Restaurant,Risk 2 (Medium),60609,8/20/2014,Canvass,41.80861852,-87.67481801,"(41.80861852232926, -87.67481801359514)",Pass
EDDIE'S SANDWICHES,Restaurant,Risk 1 (High),60622,7/29/2014,License,41.90282932,-87.69530161,"(41.90282931556141, -87.69530160586106)",Fail
THE DEN THEATRE,Liquor,Risk 3 (Low),60622,7/8/2014,License,41.90609472,-87.67054075,"(41.90609472309832, -87.67054075239278)",Pass
MCDONALD'S,Restaurant,Risk 2 (Medium),60608,7/18/2014,Complaint,41.85212453,-87.68728216,"(41.852124531448574, -87.68728216490156)",Fail
LA JEREZANA,Grocery Store,Risk 2 (Medium),60617,8/26/2014,Canvass,41.73019854,-87.55020648,"(41.73019853835297, -87.55020647842605)",Pass
CRUNCH FITNESS,Restaurant,Risk 2 (Medium),60642,4/28/2014,Canvass,41.9107384,-87.65262887,"(41.91073840329287, -87.65262887482508)",Out of Business
CHICAGO'S HOME OF CHICKEN & WAFFLES,Restaurant,Risk 1 (High),60653,6/13/2014,Complaint Re-Inspection,41.82254786,-87.61681562,"(41.82254785730014, -87.61681561837467)",Pass
EL  FAMOUS  BURRITO,Restaurant,Risk 1 (High),60607,8/14/2014,Canvass Re-Inspection,41.88167135,-87.64984266,"(41.881671347279195, -87.64984266457519)",Pass w/ Conditions
MCDONALDS #12003,Restaurant,Risk 2 (Medium),60617,7/24/2014,Complaint Re-Inspection,41.73372473,-87.56428682,"(41.733724728351504, -87.56428681640708)",Pass
PIDE VE LAHMACUN,Restaurant,Risk 1 (High),60613,6/25/2014,Canvass,41.95431818,-87.67476032,"(41.95431818306882, -87.67476031983938)",Pass
SAVE-A-LOT  #862,Grocery Store,Risk 2 (Medium),60615,5/5/2014,Complaint,41.80948925,-87.60641743,"(41.80948924653102, -87.60641742939396)",Fail
PATRON'S HACIENDA,Restaurant,Risk 1 (High),60654,6/9/2014,Canvass,41.89406892,-87.63641744,"(41.89406892311773, -87.63641744461067)",No Entry
SABROSO GRILL,Restaurant,Risk 1 (High),60618,6/9/2014,Canvass,41.96110778,-87.72367413,"(41.96110778405607, -87.72367413134297)",Out of Business
ST PHILIP NERI SCHOOL,School,Risk 1 (High),60649,5/28/2014,Canvass Re-Inspection,41.76447294,-87.57329863,"(41.7644729390313, -87.57329862964541)",Pass
GIORDANO'S PIZZA,Restaurant,Risk 1 (High),60634,5/30/2014,Canvass,41.95296188,-87.77541371,"(41.95296188094511, -87.77541370832724)",No Entry
REVERIE,Restaurant,Risk 1 (High),60610,6/24/2014,License,41.88968296,-87.63712096,"(41.889682960687374, -87.63712095614753)",Fail
BURGER KING #6345,Restaurant,Risk 2 (Medium),60639,9/8/2014,Canvass Re-Inspection,41.93173124,-87.73985422,"(41.93173123599631, -87.7398542198634)",Pass
CORNER SHOP 1,Restaurant,Risk 1 (High),60630,5/22/2014,Canvass,41.96811502,-87.72955401,"(41.96811502066345, -87.7295540103715)",Pass
KLAY OVEN KITCHEN,Restaurant,Risk 1 (High),60661,4/22/2014,Canvass,41.88418751,-87.64111967,"(41.884187507127805, -87.64111966683218)",Pass
TWIN ANCHORS,Restaurant,Risk 1 (High),60614,8/8/2014,Canvass,41.9126872,-87.63849057,"(41.912687204698344, -87.63849056944863)",No Entry
CHIU QUON RESTAURANT,Restaurant,Risk 1 (High),60608,7/31/2014,Canvass,41.83353525,-87.67274903,"(41.83353525306673, -87.67274903031074)",Out of Business
PINKS CHILD CARE ACADEMY  II,Daycare Combo 1586,Risk 1 (High),60652,8/25/2014,License,41.74793354,-87.70248876,"(41.747933543067695, -87.70248876124471)",Fail
HACHI'S KITCHEN,Restaurant,Risk 1 (High),60647,8/15/2014,Canvass,41.92723033,-87.69733418,"(41.92723033363832, -87.69733417567808)",Pass
TAHOORA SWEETS & BAKERY,Restaurant,Risk 1 (High),60659,7/22/2014,Canvass,41.99763195,-87.68922776,"(41.997631946180526, -87.68922775918776)",Pass
PASADITA EXPRESS,Restaurant,Risk 1 (High),60618,4/24/2014,Canvass Re-Inspection,41.95384693,-87.70184233,"(41.95384693184404, -87.70184233295741)",Pass
LAS ISLAS MARIAS,Restaurant,Risk 1 (High),60632,7/11/2014,Canvass,41.79496271,-87.72306328,"(41.79496271461644, -87.7230632784749)",Pass
The Violet Hour,Restaurant,Risk 2 (Medium),60622,8/15/2014,Complaint,41.9089214,-87.6775678,"(41.90892140028331, -87.67756779552343)",No Entry
KIDDIE CASTLE,Daycare (2 - 6 Years),Risk 1 (High),60632,8/5/2014,License Re-Inspection,41.81264929,-87.72391214,"(41.81264929452027, -87.7239121397429)",Pass
GALE STREET INN,Restaurant,Risk 1 (High),60630,4/30/2014,Complaint Re-Inspection,41.97001168,-87.76279619,"(41.97001167825235, -87.76279618588528)",Pass
SKYLARK,Restaurant,Risk 1 (High),60608,8/5/2014,Canvass Re-Inspection,41.85274954,-87.64635125,"(41.85274953958152, -87.64635124584164)",Pass
JOSEPHS FINEST MEATS INC,Grocery Store,Risk 2 (Medium),60634,7/28/2014,Canvass,41.94522494,-87.80336455,"(41.945224944667125, -87.80336454810856)",Pass
"LAS DELICIAS LATINAS,INC",Restaurant,Risk 1 (High),60641,5/21/2014,Canvass,41.96105046,-87.72830969,"(41.96105045799908, -87.72830969260131)",Pass
ICE FOR LESS,Grocery Store,Risk 2 (Medium),60647,5/7/2014,License,41.91000804,-87.72543846,"(41.91000804011685, -87.7254384632608)",Pass
"FFT AT SABW, LLC",Restaurant,Risk 1 (High),60603,5/29/2014,Canvass,41.88193667,-87.62925348,"(41.88193667467421, -87.62925347991924)",Pass w/ Conditions
BAR LOUIE,Restaurant,Risk 1 (High),60605,6/23/2014,Canvass,41.87216696,-87.6295768,"(41.87216695780119, -87.62957679729978)",Fail
THE NURTURE NOOK,Daycare Above and Under 2 Years,Risk 1 (High),60647,6/24/2014,License,41.91755692,-87.68209285,"(41.917556919193395, -87.68209285225747)",Pass
MELANTHIOS,Restaurant,Risk 1 (High),60657,4/29/2014,Canvass,41.93811706,-87.64448282,"(41.93811706325153, -87.64448281820779)",Pass
TORO SUSHI INC.,Restaurant,Risk 1 (High),60614,5/22/2014,Canvass,41.92895659,-87.64263975,"(41.9289565890134, -87.6426397468366)",No Entry
BURGER KING #1232,Restaurant,Risk 2 (Medium),60613,6/20/2014,Short Form Complaint,41.95425825,-87.66321604,"(41.9542582535468, -87.66321604105562)",Pass
BRIDGE HOUSE TAVERN ON THE RIVER,Restaurant,Risk 1 (High),60610,8/26/2014,Canvass Re-Inspection,41.88808735,-87.63088807,"(41.88808735310137, -87.6308880745296)",Pass
JOJO FOOD MARKET,Grocery Store,Risk 2 (Medium),60619,9/5/2014,License,41.75859417,-87.61031923,"(41.75859416856133, -87.61031922558504)",Pass
EL CONDE S.A.,Restaurant,Risk 1 (High),60632,6/30/2014,Canvass,41.79959746,-87.70358496,"(41.799597459689494, -87.70358495558017)",Pass
PETE'S FRESH MARKET,Grocery Store,Risk 1 (High),60612,6/10/2014,License Re-Inspection,41.88106937,-87.68530755,"(41.88106937422222, -87.68530755272025)",Pass
Howl at the Moon,Restaurant,Risk 1 (High),60610,8/12/2014,Canvass,41.8901587,-87.62900058,"(41.890158698721514, -87.62900058152663)",Pass
DEVON MARKET,Grocery Store,Risk 1 (High),60660,7/8/2014,Short Form Complaint,41.99822825,-87.66710447,"(41.99822825376651, -87.66710446646866)",Pass w/ Conditions
DOGGIES GEORGE,,Risk 3 (Low),60608,6/16/2014,Canvass,41.85232923,-87.69531189,"(41.85232922756925, -87.6953118896772)",Out of Business
BAR LOUIE,Restaurant,Risk 1 (High),60637,8/14/2014,Complaint,41.79518502,-87.58059777,"(41.79518501605705, -87.58059777168157)",Pass
AFCSushi@Northwestern Memorial Hospital,Restaurant,Risk 1 (High),60611,4/17/2014,Consultation,41.8949033,-87.62074373,"(41.89490330235543, -87.62074372623964)",Pass w/ Conditions
WALGREENS #05234,Grocery Store,Risk 3 (Low),60632,5/22/2014,Complaint,41.79438342,-87.7034374,"(41.79438342285343, -87.70343740377959)",Fail
CHARTWELLS,Restaurant,Risk 3 (Low),60605,8/28/2014,License,41.87517906,-87.62747379,"(41.875179056057796, -87.6274737894488)",Pass
CAPT CURT'S BBQ SHAZZAM,Restaurant,Risk 1 (High),60619,6/13/2014,Canvass,41.74553394,-87.60522315,"(41.74553394318885, -87.60522315135695)",Pass
"RAFEE FOOD MART,INC.",Grocery Store,Risk 2 (Medium),60644,6/4/2014,Complaint Re-Inspection,41.8655695,-87.77407857,"(41.86556949703857, -87.7740785743664)",Pass
JEWEL FOOD STORE #3181,Grocery Store,Risk 1 (High),60620,7/28/2014,Complaint Re-Inspection,41.73614513,-87.62691784,"(41.7361451282369, -87.62691784397349)",Pass
RAUL'S BAR & GRILL,Restaurant,Risk 1 (High),60632,6/23/2014,Canvass Re-Inspection,41.80822254,-87.70462535,"(41.80822253794927, -87.70462535078724)",Pass
ST. JEROME PARISH,CHURCH KITCHEN,Risk 1 (High),60626,7/17/2014,Canvass,42.00889839,-87.67265061,"(42.0088983888472, -87.67265061077502)",Fail
EINSTEIN BROS. BAGELS #3426,Restaurant,Risk 1 (High),60614,7/17/2014,Canvass,41.93254842,-87.65269759,"(41.93254842017704, -87.65269758731947)",Pass w/ Conditions
MILAN'S RESTAURANT & BAR,Restaurant,Risk 1 (High),60618,7/1/2014,Canvass,41.94103961,-87.72605899,"(41.941039609498276, -87.72605899436533)",Pass w/ Conditions
HAKUNA MATATA INC.,Restaurant,Risk 2 (Medium),60612,5/19/2014,Canvass,41.86661965,-87.69597101,"(41.86661965174332, -87.69597101435788)",Pass
PARKVIEW VILLA INC,BANQUET HALL,Risk 1 (High),60639,8/21/2014,Canvass,41.92364509,-87.78035594,"(41.923645091760505, -87.7803559366628)",Pass
ALLIANCE POULTRY FARM MKT INC,Grocery Store,Risk 2 (Medium),60622,8/29/2014,Canvass Re-Inspection,41.89616061,-87.66866281,"(41.89616060997896, -87.66866280570812)",Pass
WHITE PALACE GRILL,Restaurant,Risk 1 (High),60607,6/6/2014,Short Form Complaint,41.86731941,-87.63905675,"(41.86731940533911, -87.6390567460305)",Fail
"ESQUIRE PETROLEUM, LLC",Grocery Store,Risk 3 (Low),60626,5/30/2014,Canvass,42.01270437,-87.67450072,"(42.01270437063092, -87.67450071917104)",Pass
CITGO ON FULTON,Grocery Store,Risk 3 (Low),60612,7/30/2014,License,41.88637323,-87.70123431,"(41.886373230918444, -87.70123430696948)",Fail
RELISH THE THOUGHT,Restaurant,Risk 2 (Medium),60657,8/6/2014,Canvass,41.94020052,-87.6491261,"(41.94020052246845, -87.64912610209599)",Pass
THE FRONTIER,Restaurant,Risk 1 (High),60642,5/8/2014,Canvass,41.90128364,-87.66348362,"(41.90128364339324, -87.66348362488465)",Pass w/ Conditions
PAUL CUFFE ACADEMY,School,Risk 1 (High),60620,9/5/2014,Canvass,41.74244489,-87.65366994,"(41.742444894862835, -87.6536699441503)",Fail
TREASURE ISLAND FOODS,Grocery Store,Risk 1 (High),60657,6/16/2014,Complaint,41.94482827,-87.64589349,"(41.94482826560603, -87.64589348837235)",Pass
TACO NIETOS,Restaurant,Risk 1 (High),60617,8/21/2014,Complaint Re-Inspection,41.72261999,-87.554078,"(41.722619985023755, -87.55407800189569)",Pass
MANDARIN KITCHEN,Restaurant,Risk 1 (High),60616,8/19/2014,Canvass,41.85340917,-87.63341849,"(41.85340916590808, -87.63341849459391)",Fail
TAOS RESTAURANT,Restaurant,Risk 1 (High),60618,8/7/2014,Canvass,41.94328855,-87.68152785,"(41.943288553820175, -87.68152784547775)",Fail
"GOURMET GORILLA,INC.",Catering,Risk 1 (High),60642,4/15/2014,Canvass,41.89513209,-87.65181322,"(41.89513208866283, -87.65181321584753)",Pass w/ Conditions
Subway Sandwiches & Salads,Restaurant,Risk 1 (High),60614,7/30/2014,Complaint,41.91843669,-87.63851035,"(41.91843669197498, -87.63851034953316)",Fail
MUGS PIZZA & RIBS,Restaurant,Risk 1 (High),60631,6/30/2014,Canvass,42.01259291,-87.80677399,"(42.012592911340754, -87.80677398807909)",No Entry
SARPINO'S PIZZERIA,Restaurant,Risk 2 (Medium),60630,8/8/2014,Canvass,41.96911603,-87.72820128,"(41.969116031387166, -87.72820127959295)",Pass
QUICK STOP,Grocery Store,Risk 3 (Low),60640,5/19/2014,License,41.97336046,-87.65507658,"(41.97336045726533, -87.65507658264661)",Pass
THE PEPPER CANISTER,Restaurant,Risk 1 (High),60610,9/11/2014,Canvass Re-Inspection,41.8911158,-87.6339097,"(41.891115798430455, -87.63390970300689)",Pass
FONTANO FOODS,Restaurant,Risk 1 (High),60607,8/12/2014,Canvass Re-Inspection,41.87194496,-87.6535519,"(41.87194495663053, -87.65355189902385)",Pass
DUNKIN DONUTS/ BASKIN ROBINS,Restaurant,Risk 2 (Medium),60659,5/22/2014,Canvass Re-Inspection,41.99021233,-87.71404362,"(41.990212325566226, -87.71404361530652)",Pass
J & A ORIENTAL FOOD MART,Grocery Store,Risk 1 (High),60639,4/21/2014,Canvass Re-Inspection,41.92379935,-87.77063324,"(41.92379935453223, -87.77063323644286)",Pass
NICKY'S CHINESE FOOD,Restaurant,Risk 1 (High),60615,8/7/2014,Canvass Re-Inspection,41.79995223,-87.59650592,"(41.79995222840709, -87.59650591702139)",Pass
LEONA'S RESTAURANT,Restaurant,Risk 1 (High),60643,7/8/2014,License,41.69210916,-87.68131144,"(41.69210915639261, -87.6813114352499)",Fail
"PRONTO 'ZA, LLC",Restaurant,Risk 1 (High),60642,5/14/2014,Canvass,41.90450211,-87.64826687,"(41.90450210717989, -87.64826686780404)",Pass w/ Conditions
"QUEST FOOD MANAGEMENT SERVICE,INC",School,Risk 1 (High),60613,5/7/2014,License Re-Inspection,41.95057652,-87.64906762,"(41.950576516362005, -87.64906762223224)",Pass
BINNY'S BEVERAGE DEPOT,Grocery Store,Risk 2 (Medium),60614,4/15/2014,License,41.91346823,-87.6550322,"(41.913468230167666, -87.65503220481568)",Pass
